order_line_id,message_id,allocation_date,customer_id,product_id,raw_product_text,requested_quantity,unit,requested_quantity_kg,requested_grade,delivery_date,substitution_allowed,notes
O0001963,M000798,2025-03-12,C009,P04,berries,10.0,box,30.0,A,2025-03-12,False,synthetic order line
O0001964,M000792,2025-03-12,C001,P05,bell pepper,14.0,kg,14.0,B,2025-03-12,True,synthetic order line
O0001965,M000799,2025-03-12,C010,P05,capsicum,26.0,kg,26.0,A,2025-03-12,False,synthetic order line
O0001966,M000800,2025-03-12,C011,P05,bell pepper,11.0,kg,11.0,A,2025-03-12,False,synthetic order line
O0001967,M000793,2025-03-12,C002,P05,capsicum,5.0,kg,5.0,B,2025-03-12,True,synthetic order line
O0001968,M000795,2025-03-12,C004,P06,leaf spinach,16.0,kg,16.0,A,2025-03-12,False,synthetic order line
O0001969,M000798,2025-03-12,C009,P06,spinach,6.0,kg,6.0,A,2025-03-12,False,synthetic order line
O0001970,M000792,2025-03-12,C001,P06,spinach,2.0,box,6.0,A,2025-03-12,False,synthetic order line
O0001971,M000801,2025-03-12,C012,P06,leaf spinach,17.0,kg,17.0,A,2025-03-12,False,synthetic order line
O0001972,M000794,2025-03-12,C003,P07,carrot,86.0,kg,86.0,A,2025-03-12,False,synthetic order line
O0001973,M000799,2025-03-12,C010,P07,carrot,4.0,crate,64.0,A,2025-03-12,True,synthetic order line
O0001974,M000792,2025-03-12,C001,P08,broccoli,4.0,box,20.0,A,2025-03-12,True,synthetic order line
O0001975,M000797,2025-03-12,C008,P08,broccoli,25.0,kg,25.0,B,2025-03-12,True,synthetic order line
O0001976,M000799,2025-03-12,C010,P08,broccoli,1.0,crate,10.0,B,2025-03-12,True,synthetic order line
O0001977,M000796,2025-03-12,C007,P08,broccoli,4.0,crate,40.0,A,2025-03-12,False,synthetic order line
O0001978,M000806,2025-03-13,C005,P01,tomatoes,25.0,kg,25.0,A,2025-03-13,False,synthetic order line
O0001979,M000811,2025-03-13,C010,P01,toms,7.0,box,35.0,A,2025-03-13,False,synthetic order line
O0001980,M000802,2025-03-13,C001,P01,tomato,45.0,kg,45.0,A,2025-03-13,False,synthetic order line
O0001981,M000807,2025-03-13,C006,P02,lettuce,4.0,kg,4.0,A,2025-03-13,False,synthetic order line
O0001982,M000804,2025-03-13,C003,P02,lettuces,4.0,kg,4.0,B,2025-03-13,True,synthetic order line
O0001983,M000808,2025-03-13,C007,P02,lett,5.0,kg,5.0,B,2025-03-13,True,synthetic order line
O0001984,M000810,2025-03-13,C009,P02,lettuces,65.0,kg,65.0,B,2025-03-13,True,synthetic order line
O0001985,M000803,2025-03-13,C002,P02,lettuce,73.0,kg,73.0,B,2025-03-13,False,synthetic order line
O0001986,M000802,2025-03-13,C001,P03,cucumber,13.0,kg,13.0,B,2025-03-13,True,synthetic order line
O0001987,M000805,2025-03-13,C004,P03,cucumbers,4.0,crate,48.0,A,2025-03-13,False,synthetic order line
O0001988,M000813,2025-03-13,C012,P03,cucumbers,24.0,kg,24.0,A,2025-03-13,False,synthetic order line
O0001989,M000804,2025-03-13,C003,P04,berries,3.0,kg,3.0,B,2025-03-13,True,synthetic order line
O0001990,M000802,2025-03-13,C001,P04,strawberries,28.0,kg,28.0,A,2025-03-13,False,synthetic order line
O0001991,M000808,2025-03-13,C007,P04,strawberries,10.0,kg,10.0,A,2025-03-13,False,synthetic order line
O0001992,M000813,2025-03-13,C012,P04,strawberry,6.0,kg,6.0,B,2025-03-13,True,synthetic order line
O0001993,M000805,2025-03-13,C004,P04,strawberry,17.0,kg,17.0,A,2025-03-13,False,synthetic order line
O0001994,M000809,2025-03-13,C008,P05,bell pepper,8.0,box,40.0,A,2025-03-13,False,synthetic order line
O0001995,M000806,2025-03-13,C005,P05,peppers,1.0,crate,10.0,A,2025-03-13,False,synthetic order line
O0001996,M000808,2025-03-13,C007,P05,peppers,4.0,crate,40.0,B,2025-03-13,True,synthetic order line
O0001997,M000812,2025-03-13,C011,P06,spin,5.0,box,15.0,B,2025-03-13,True,synthetic order line
O0001998,M000804,2025-03-13,C003,P06,leaf spinach,13.0,kg,13.0,A,2025-03-13,False,synthetic order line
O0001999,M000810,2025-03-13,C009,P06,spin,3.0,kg,3.0,A,2025-03-13,False,synthetic order line
O0002000,M000808,2025-03-13,C007,P06,leaf spinach,14.0,kg,14.0,B,2025-03-13,True,synthetic order line
O0002001,M000809,2025-03-13,C008,P06,spinach,5.0,box,15.0,A,2025-03-13,False,synthetic order line
O0002002,M000802,2025-03-13,C001,P07,car,3.0,kg,3.0,B,2025-03-13,False,synthetic order line
O0002003,M000804,2025-03-13,C003,P07,carrot,10.0,kg,10.0,A,2025-03-13,False,synthetic order line
O0002004,M000813,2025-03-13,C012,P07,car,8.0,box,64.0,A,2025-03-13,False,synthetic order line
O0002005,M000804,2025-03-13,C003,P08,brocc,6.0,box,30.0,A,2025-03-13,False,synthetic order line
O0002006,M000806,2025-03-13,C005,P08,broccoli,13.0,kg,13.0,A,2025-03-13,False,synthetic order line
O0002007,M000802,2025-03-13,C001,P08,broc,9.0,kg,9.0,A,2025-03-13,False,synthetic order line
O0002008,M000808,2025-03-13,C007,P08,broccoli,12.0,kg,12.0,A,2025-03-13,True,synthetic order line
O0002009,M000821,2025-03-14,C010,P01,tomato,32.0,kg,32.0,B,2025-03-14,True,synthetic order line
O0002010,M000820,2025-03-14,C009,P01,toms,14.0,kg,14.0,A,2025-03-14,False,synthetic order line
O0002011,M000814,2025-03-14,C003,P01,tomatoes,3.0,box,15.0,B,2025-03-14,False,synthetic order line
O0002012,M000816,2025-03-14,C005,P01,tomato,7.0,box,35.0,B,2025-03-14,True,synthetic order line
O0002013,M000821,2025-03-14,C010,P02,lettuces,33.0,kg,33.0,B,2025-03-14,True,synthetic order line
O0002014,M000815,2025-03-14,C004,P02,lettuce,16.0,box,64.0,B,2025-03-14,True,synthetic order line
O0002015,M000822,2025-03-14,C011,P03,cucumbers,46.0,kg,46.0,A,2025-03-14,True,synthetic order line
O0002016,M000817,2025-03-14,C006,P03,cucumbers,49.0,kg,49.0,A,2025-03-14,False,synthetic order line
O0002017,M000818,2025-03-14,C007,P03,cucumbers,2.0,crate,24.0,A,2025-03-14,False,synthetic order line
O0002018,M000818,2025-03-14,C007,P04,strawberry,3.0,kg,3.0,B,2025-03-14,True,synthetic order line
O0002019,M000816,2025-03-14,C005,P04,strawberry,16.0,box,48.0,B,2025-03-14,True,synthetic order line
O0002020,M000819,2025-03-14,C008,P05,capsicum,5.0,box,25.0,A,2025-03-14,False,synthetic order line
O0002021,M000814,2025-03-14,C003,P05,capsicum,7.0,kg,7.0,B,2025-03-14,True,synthetic order line
O0002022,M000820,2025-03-14,C009,P05,bell pepper,34.0,kg,34.0,A,2025-03-14,False,synthetic order line
O0002023,M000816,2025-03-14,C005,P06,spinach,2.0,box,6.0,A,2025-03-14,False,synthetic order line
O0002024,M000823,2025-03-14,C012,P06,spinach,3.0,crate,18.0,B,2025-03-14,True,synthetic order line
O0002025,M000817,2025-03-14,C006,P06,leaf spinach,33.0,kg,33.0,A,2025-03-14,False,synthetic order line
O0002026,M000823,2025-03-14,C012,P07,carrot,11.0,kg,11.0,B,2025-03-14,True,synthetic order line
O0002027,M000819,2025-03-14,C008,P07,carrot,6.0,kg,6.0,B,2025-03-14,True,synthetic order line
O0002028,M000821,2025-03-14,C010,P07,carrots,10.0,kg,10.0,A,2025-03-14,False,synthetic order line
O0002029,M000816,2025-03-14,C005,P07,carrot,12.0,kg,12.0,B,2025-03-14,True,synthetic order line
O0002030,M000817,2025-03-14,C006,P07,car,2.0,box,16.0,B,2025-03-14,True,synthetic order line
O0002031,M000819,2025-03-14,C008,P08,brocc,2.0,box,10.0,A,2025-03-14,False,synthetic order line
O0002032,M000815,2025-03-14,C004,P08,broc,14.0,kg,14.0,A,2025-03-14,False,synthetic order line
O0002033,M000821,2025-03-14,C010,P08,broc,20.0,kg,20.0,A,2025-03-14,False,synthetic order line
O0002034,M000818,2025-03-14,C007,P08,brocc,9.0,kg,9.0,B,2025-03-14,False,synthetic order line
O0002035,M000814,2025-03-14,C003,P08,broccoli,5.0,kg,5.0,A,2025-03-14,False,synthetic order line
O0002036,M000830,2025-03-15,C008,P01,toms,1.0,crate,10.0,B,2025-03-15,True,synthetic order line
O0002037,M000829,2025-03-15,C007,P01,tomato,45.0,kg,45.0,A,2025-03-15,False,synthetic order line
O0002038,M000832,2025-03-15,C010,P01,tomato,14.0,kg,14.0,A,2025-03-15,False,synthetic order line
O0002039,M000834,2025-03-15,C012,P01,tomato,17.0,kg,17.0,A,2025-03-15,False,synthetic order line
O0002040,M000831,2025-03-15,C009,P02,lettuce,46.0,kg,46.0,B,2025-03-15,True,synthetic order line
O0002041,M000827,2025-03-15,C004,P02,lett,11.0,kg,11.0,B,2025-03-15,True,synthetic order line
O0002042,M000826,2025-03-15,C003,P02,lettuce,29.0,kg,29.0,A,2025-03-15,False,synthetic order line
O0002043,M000828,2025-03-15,C006,P02,lettuces,3.0,box,12.0,A,2025-03-15,False,synthetic order line
O0002044,M000825,2025-03-15,C002,P03,cucumber,6.0,box,36.0,A,2025-03-15,False,synthetic order line
O0002045,M000824,2025-03-15,C001,P03,cucumber,45.0,kg,45.0,A,2025-03-15,False,synthetic order line
O0002046,M000834,2025-03-15,C012,P03,cuke,6.0,kg,6.0,B,2025-03-15,True,synthetic order line
O0002047,M000832,2025-03-15,C010,P03,cucumber,21.0,kg,21.0,A,2025-03-15,False,synthetic order line
O0002048,M000824,2025-03-15,C001,P04,strawberries,13.0,kg,13.0,A,2025-03-15,False,synthetic order line
O0002049,M000834,2025-03-15,C012,P04,strawberries,5.0,crate,30.0,B,2025-03-15,True,synthetic order line
O0002050,M000830,2025-03-15,C008,P04,strawberries,6.0,kg,6.0,A,2025-03-15,False,synthetic order line
O0002051,M000826,2025-03-15,C003,P05,peppers,14.0,kg,14.0,A,2025-03-15,True,synthetic order line
O0002052,M000829,2025-03-15,C007,P05,capsicum,20.0,kg,20.0,A,2025-03-15,False,synthetic order line
O0002053,M000830,2025-03-15,C008,P06,spinach,17.0,kg,17.0,B,2025-03-15,True,synthetic order line
O0002054,M000824,2025-03-15,C001,P06,leaf spinach,6.0,kg,6.0,A,2025-03-15,True,synthetic order line
O0002055,M000825,2025-03-15,C002,P06,leaf spinach,5.0,box,15.0,A,2025-03-15,False,synthetic order line
O0002056,M000831,2025-03-15,C009,P07,car,1.0,crate,16.0,B,2025-03-15,False,synthetic order line
O0002057,M000830,2025-03-15,C008,P07,carrot,39.0,kg,39.0,B,2025-03-15,True,synthetic order line
O0002058,M000827,2025-03-15,C004,P07,carrot,2.0,box,16.0,A,2025-03-15,True,synthetic order line
O0002059,M000834,2025-03-15,C012,P07,carrots,1.0,box,8.0,B,2025-03-15,True,synthetic order line
O0002060,M000826,2025-03-15,C003,P07,car,19.0,kg,19.0,B,2025-03-15,False,synthetic order line
O0002061,M000829,2025-03-15,C007,P08,brocc,6.0,box,30.0,A,2025-03-15,False,synthetic order line
O0002062,M000833,2025-03-15,C011,P08,broc,10.0,kg,10.0,A,2025-03-15,False,synthetic order line
O0002063,M000834,2025-03-15,C012,P08,broccoli,1.0,crate,10.0,B,2025-03-15,True,synthetic order line
O0002064,M000825,2025-03-15,C002,P08,broccoli,1.0,box,5.0,A,2025-03-15,True,synthetic order line
O0002065,M000842,2025-03-16,C008,P01,toms,6.0,crate,60.0,B,2025-03-16,True,synthetic order line
O0002066,M000846,2025-03-16,C012,P01,tomatoes,16.0,kg,16.0,B,2025-03-16,False,synthetic order line
O0002067,M000839,2025-03-16,C005,P01,tomato,59.0,kg,59.0,A,2025-03-16,False,synthetic order line
O0002068,M000839,2025-03-16,C005,P02,lett,42.0,kg,42.0,B,2025-03-16,True,synthetic order line
O0002069,M000843,2025-03-16,C009,P02,lettuce,3.0,kg,3.0,B,2025-03-16,True,synthetic order line
O0002070,M000837,2025-03-16,C003,P02,lettuce,28.0,kg,28.0,A,2025-03-16,False,synthetic order line
O0002071,M000843,2025-03-16,C009,P03,cucumbers,32.0,kg,32.0,A,2025-03-16,False,synthetic order line
O0002072,M000838,2025-03-16,C004,P03,cucumber,1.0,box,6.0,B,2025-03-16,True,synthetic order line
O0002073,M000841,2025-03-16,C007,P03,cuke,16.0,kg,16.0,A,2025-03-16,True,synthetic order line
O0002074,M000835,2025-03-16,C001,P03,cucumbers,7.0,box,42.0,B,2025-03-16,False,synthetic order line
O0002075,M000845,2025-03-16,C011,P03,cucumber,9.0,kg,9.0,B,2025-03-16,True,synthetic order line
O0002076,M000844,2025-03-16,C010,P04,strawberries,55.0,kg,55.0,A,2025-03-16,False,synthetic order line
O0002077,M000845,2025-03-16,C011,P04,strawberry,2.0,box,6.0,B,2025-03-16,False,synthetic order line
O0002078,M000836,2025-03-16,C002,P05,peppers,24.0,kg,24.0,B,2025-03-16,False,synthetic order line
O0002079,M000845,2025-03-16,C011,P05,bell pepper,14.0,kg,14.0,A,2025-03-16,False,synthetic order line
O0002080,M000843,2025-03-16,C009,P05,capsicum,2.0,box,10.0,B,2025-03-16,True,synthetic order line
O0002081,M000842,2025-03-16,C008,P05,peppers,14.0,kg,14.0,B,2025-03-16,False,synthetic order line
O0002082,M000837,2025-03-16,C003,P05,capsicum,7.0,kg,7.0,B,2025-03-16,True,synthetic order line
O0002083,M000845,2025-03-16,C011,P06,spinach,3.0,kg,3.0,B,2025-03-16,False,synthetic order line
O0002084,M000841,2025-03-16,C007,P06,spin,2.0,box,6.0,A,2025-03-16,False,synthetic order line
O0002085,M000839,2025-03-16,C005,P06,leaf spinach,7.0,kg,7.0,B,2025-03-16,True,synthetic order line
O0002086,M000836,2025-03-16,C002,P06,spin,3.0,crate,18.0,A,2025-03-16,False,synthetic order line
O0002087,M000846,2025-03-16,C012,P07,carrot,6.0,kg,6.0,B,2025-03-16,True,synthetic order line
O0002088,M000837,2025-03-16,C003,P07,car,28.0,kg,28.0,B,2025-03-16,False,synthetic order line
O0002089,M000844,2025-03-16,C010,P07,car,5.0,box,40.0,A,2025-03-16,False,synthetic order line
O0002090,M000842,2025-03-16,C008,P07,carrot,48.0,kg,48.0,A,2025-03-16,False,synthetic order line
O0002091,M000841,2025-03-16,C007,P07,carrots,6.0,box,48.0,B,2025-03-16,True,synthetic order line
O0002092,M000844,2025-03-16,C010,P08,brocc,8.0,kg,8.0,A,2025-03-16,False,synthetic order line
O0002093,M000838,2025-03-16,C004,P08,broc,22.0,kg,22.0,A,2025-03-16,False,synthetic order line
O0002094,M000840,2025-03-16,C006,P08,broccoli,1.0,crate,10.0,A,2025-03-16,False,synthetic order line
O0002095,M000849,2025-03-17,C003,P01,tomatoes,10.0,kg,10.0,A,2025-03-17,False,synthetic order line
O0002096,M000851,2025-03-17,C005,P01,tomatoes,35.0,kg,35.0,B,2025-03-17,True,synthetic order line
O0002097,M000856,2025-03-17,C011,P01,tomatoes,30.0,kg,30.0,A,2025-03-17,False,synthetic order line
O0002098,M000847,2025-03-17,C001,P01,tomato,29.0,kg,29.0,A,2025-03-17,False,synthetic order line
O0002099,M000852,2025-03-17,C006,P01,toms,10.0,kg,10.0,A,2025-03-17,False,synthetic order line
O0002100,M000851,2025-03-17,C005,P02,lett,8.0,kg,8.0,A,2025-03-17,False,synthetic order line
O0002101,M000849,2025-03-17,C003,P02,lettuces,18.0,kg,18.0,A,2025-03-17,False,synthetic order line
O0002102,M000856,2025-03-17,C011,P02,lettuces,3.0,crate,24.0,A,2025-03-17,False,synthetic order line
O0002103,M000848,2025-03-17,C002,P02,lettuces,10.0,kg,10.0,B,2025-03-17,True,synthetic order line
O0002104,M000854,2025-03-17,C008,P02,lettuces,1.0,crate,8.0,A,2025-03-17,False,synthetic order line
O0002105,M000851,2025-03-17,C005,P03,cucumbers,16.0,kg,16.0,B,2025-03-17,True,synthetic order line
O0002106,M000857,2025-03-17,C012,P03,cucumber,6.0,kg,6.0,B,2025-03-17,False,synthetic order line
O0002107,M000855,2025-03-17,C009,P03,cucumbers,60.0,kg,60.0,B,2025-03-17,True,synthetic order line
O0002108,M000850,2025-03-17,C004,P04,strawberries,9.0,kg,9.0,A,2025-03-17,False,synthetic order line
O0002109,M000848,2025-03-17,C002,P04,strawberry,31.0,kg,31.0,B,2025-03-17,True,synthetic order line
O0002110,M000854,2025-03-17,C008,P04,berries,3.0,crate,18.0,A,2025-03-17,False,synthetic order line
O0002111,M000854,2025-03-17,C008,P05,bell pepper,30.0,kg,30.0,B,2025-03-17,False,synthetic order line
O0002112,M000847,2025-03-17,C001,P05,peppers,7.0,box,35.0,A,2025-03-17,False,synthetic order line
O0002113,M000856,2025-03-17,C011,P06,spinach,2.0,crate,12.0,A,2025-03-17,False,synthetic order line
O0002114,M000853,2025-03-17,C007,P06,spin,6.0,kg,6.0,A,2025-03-17,False,synthetic order line
O0002115,M000854,2025-03-17,C008,P06,spin,3.0,kg,3.0,A,2025-03-17,False,synthetic order line
O0002116,M000848,2025-03-17,C002,P06,spinach,7.0,kg,7.0,B,2025-03-17,True,synthetic order line
O0002117,M000854,2025-03-17,C008,P07,carrots,4.0,box,32.0,A,2025-03-17,False,synthetic order line
O0002118,M000857,2025-03-17,C012,P07,carrots,18.0,kg,18.0,A,2025-03-17,True,synthetic order line
O0002119,M000852,2025-03-17,C006,P07,carrot,13.0,kg,13.0,A,2025-03-17,False,synthetic order line
O0002120,M000853,2025-03-17,C007,P07,car,25.0,kg,25.0,A,2025-03-17,False,synthetic order line
O0002121,M000847,2025-03-17,C001,P08,brocc,3.0,kg,3.0,B,2025-03-17,False,synthetic order line
O0002122,M000849,2025-03-17,C003,P08,brocc,3.0,kg,3.0,B,2025-03-17,False,synthetic order line
O0002123,M000851,2025-03-17,C005,P08,broccoli,18.0,kg,18.0,B,2025-03-17,False,synthetic order line
O0002124,M000856,2025-03-17,C011,P08,broccoli,16.0,kg,16.0,A,2025-03-17,False,synthetic order line
O0002125,M000865,2025-03-18,C009,P01,toms,8.0,kg,8.0,A,2025-03-18,False,synthetic order line
O0002126,M000866,2025-03-18,C010,P01,tomatoes,11.0,box,55.0,B,2025-03-18,False,synthetic order line
O0002127,M000861,2025-03-18,C004,P01,tomato,52.0,kg,52.0,B,2025-03-18,True,synthetic order line
O0002128,M000858,2025-03-18,C001,P01,tomato,7.0,box,35.0,A,2025-03-18,False,synthetic order line
O0002129,M000858,2025-03-18,C001,P02,lettuce,7.0,kg,7.0,B,2025-03-18,False,synthetic order line
O0002130,M000860,2025-03-18,C003,P02,lettuce,15.0,box,60.0,B,2025-03-18,False,synthetic order line
O0002131,M000864,2025-03-18,C007,P03,cucumbers,106.0,kg,106.0,B,2025-03-18,True,synthetic order line
O0002132,M000862,2025-03-18,C005,P03,cuke,14.0,kg,14.0,A,2025-03-18,False,synthetic order line
O0002133,M000860,2025-03-18,C003,P04,berries,1.0,box,3.0,A,2025-03-18,False,synthetic order line
O0002134,M000866,2025-03-18,C010,P04,berries,19.0,kg,19.0,A,2025-03-18,False,synthetic order line
O0002135,M000863,2025-03-18,C006,P04,strawberries,13.0,kg,13.0,A,2025-03-18,False,synthetic order line
O0002136,M000866,2025-03-18,C010,P05,bell pepper,12.0,kg,12.0,B,2025-03-18,False,synthetic order line
O0002137,M000864,2025-03-18,C007,P05,capsicum,4.0,crate,40.0,A,2025-03-18,False,synthetic order line
O0002138,M000868,2025-03-18,C012,P05,bell pepper,7.0,kg,7.0,A,2025-03-18,False,synthetic order line
O0002139,M000859,2025-03-18,C002,P06,spinach,4.0,box,12.0,A,2025-03-18,False,synthetic order line
O0002140,M000861,2025-03-18,C004,P06,leaf spinach,35.0,kg,35.0,A,2025-03-18,False,synthetic order line
O0002141,M000865,2025-03-18,C009,P07,carrots,1.0,crate,16.0,A,2025-03-18,False,synthetic order line
O0002142,M000867,2025-03-18,C011,P07,car,3.0,crate,48.0,B,2025-03-18,False,synthetic order line
O0002143,M000864,2025-03-18,C007,P07,carrot,5.0,box,40.0,B,2025-03-18,False,synthetic order line
O0002144,M000862,2025-03-18,C005,P07,carrot,6.0,box,48.0,A,2025-03-18,False,synthetic order line
O0002145,M000862,2025-03-18,C005,P08,brocc,39.0,kg,39.0,A,2025-03-18,False,synthetic order line
O0002146,M000860,2025-03-18,C003,P08,broccoli,3.0,kg,3.0,A,2025-03-18,False,synthetic order line
O0002147,M000868,2025-03-18,C012,P08,broccoli,53.0,kg,53.0,A,2025-03-18,False,synthetic order line
O0002148,M000876,2025-03-19,C009,P01,toms,19.0,kg,19.0,A,2025-03-19,False,synthetic order line
O0002149,M000878,2025-03-19,C011,P01,tomatoes,2.0,crate,20.0,A,2025-03-19,False,synthetic order line
O0002150,M000874,2025-03-19,C007,P01,toms,46.0,kg,46.0,B,2025-03-19,True,synthetic order line
O0002151,M000869,2025-03-19,C001,P02,lettuce,46.0,kg,46.0,A,2025-03-19,False,synthetic order line
O0002152,M000870,2025-03-19,C002,P02,lett,9.0,kg,9.0,B,2025-03-19,False,synthetic order line
O0002153,M000874,2025-03-19,C007,P03,cucumber,10.0,box,60.0,A,2025-03-19,False,synthetic order line
O0002154,M000879,2025-03-19,C012,P03,cucumbers,8.0,kg,8.0,A,2025-03-19,False,synthetic order line
O0002155,M000872,2025-03-19,C005,P03,cucumbers,26.0,kg,26.0,B,2025-03-19,True,synthetic order line
O0002156,M000878,2025-03-19,C011,P04,strawberry,18.0,kg,18.0,A,2025-03-19,False,synthetic order line
O0002157,M000877,2025-03-19,C010,P04,strawberry,5.0,kg,5.0,A,2025-03-19,False,synthetic order line
O0002158,M000869,2025-03-19,C001,P04,strawberry,5.0,box,15.0,B,2025-03-19,True,synthetic order line
O0002159,M000879,2025-03-19,C012,P04,strawberries,13.0,kg,13.0,A,2025-03-19,False,synthetic order line
O0002160,M000878,2025-03-19,C011,P05,bell pepper,4.0,kg,4.0,B,2025-03-19,False,synthetic order line
O0002161,M000875,2025-03-19,C008,P05,capsicum,16.0,kg,16.0,B,2025-03-19,True,synthetic order line
O0002162,M000873,2025-03-19,C006,P05,bell pepper,10.0,kg,10.0,B,2025-03-19,True,synthetic order line
O0002163,M000870,2025-03-19,C002,P05,capsicum,18.0,kg,18.0,A,2025-03-19,False,synthetic order line
O0002164,M000872,2025-03-19,C005,P05,peppers,7.0,kg,7.0,A,2025-03-19,True,synthetic order line
O0002165,M000873,2025-03-19,C006,P06,leaf spinach,10.0,kg,10.0,B,2025-03-19,False,synthetic order line
O0002166,M000878,2025-03-19,C011,P06,spin,11.0,kg,11.0,B,2025-03-19,True,synthetic order line
O0002167,M000870,2025-03-19,C002,P06,spin,1.0,box,3.0,A,2025-03-19,True,synthetic order line
O0002168,M000870,2025-03-19,C002,P07,carrot,3.0,kg,3.0,A,2025-03-19,False,synthetic order line
O0002169,M000874,2025-03-19,C007,P07,carrot,25.0,kg,25.0,B,2025-03-19,False,synthetic order line
O0002170,M000869,2025-03-19,C001,P07,carrots,7.0,kg,7.0,A,2025-03-19,False,synthetic order line
O0002171,M000871,2025-03-19,C004,P07,carrots,3.0,box,24.0,A,2025-03-19,False,synthetic order line
O0002172,M000873,2025-03-19,C006,P08,brocc,9.0,kg,9.0,B,2025-03-19,True,synthetic order line
O0002173,M000876,2025-03-19,C009,P08,broc,2.0,crate,20.0,A,2025-03-19,False,synthetic order line
O0002174,M000871,2025-03-19,C004,P08,broc,3.0,box,15.0,A,2025-03-19,False,synthetic order line
O0002175,M000882,2025-03-20,C003,P01,toms,27.0,kg,27.0,B,2025-03-20,True,synthetic order line
O0002176,M000887,2025-03-20,C009,P01,tomato,14.0,kg,14.0,B,2025-03-20,True,synthetic order line
O0002177,M000886,2025-03-20,C008,P01,tomatoes,88.0,kg,88.0,B,2025-03-20,True,synthetic order line
O0002178,M000889,2025-03-20,C011,P01,tomatoes,11.0,kg,11.0,B,2025-03-20,True,synthetic order line
O0002179,M000890,2025-03-20,C012,P02,lettuces,35.0,kg,35.0,A,2025-03-20,False,synthetic order line
O0002180,M000882,2025-03-20,C003,P02,lettuce,6.0,box,24.0,B,2025-03-20,False,synthetic order line
O0002181,M000889,2025-03-20,C011,P02,lettuces,9.0,kg,9.0,A,2025-03-20,False,synthetic order line
O0002182,M000880,2025-03-20,C001,P02,lettuce,36.0,kg,36.0,A,2025-03-20,False,synthetic order line
O0002183,M000885,2025-03-20,C006,P02,lett,12.0,kg,12.0,A,2025-03-20,False,synthetic order line
O0002184,M000886,2025-03-20,C008,P03,cuke,5.0,box,30.0,A,2025-03-20,False,synthetic order line
O0002185,M000883,2025-03-20,C004,P03,cucumbers,53.0,kg,53.0,A,2025-03-20,True,synthetic order line
O0002186,M000890,2025-03-20,C012,P03,cucumbers,23.0,kg,23.0,A,2025-03-20,False,synthetic order line
O0002187,M000885,2025-03-20,C006,P04,berries,16.0,box,48.0,A,2025-03-20,False,synthetic order line
O0002188,M000889,2025-03-20,C011,P04,berries,2.0,box,6.0,B,2025-03-20,True,synthetic order line
O0002189,M000884,2025-03-20,C005,P04,strawberry,2.0,box,6.0,B,2025-03-20,True,synthetic order line
O0002190,M000884,2025-03-20,C005,P05,peppers,14.0,kg,14.0,A,2025-03-20,False,synthetic order line
O0002191,M000883,2025-03-20,C004,P05,bell pepper,1.0,crate,10.0,A,2025-03-20,False,synthetic order line
O0002192,M000887,2025-03-20,C009,P05,peppers,14.0,kg,14.0,B,2025-03-20,True,synthetic order line
O0002193,M000890,2025-03-20,C012,P05,bell pepper,6.0,kg,6.0,A,2025-03-20,False,synthetic order line
O0002194,M000885,2025-03-20,C006,P05,bell pepper,17.0,kg,17.0,A,2025-03-20,False,synthetic order line
O0002195,M000881,2025-03-20,C002,P06,spinach,1.0,box,3.0,B,2025-03-20,True,synthetic order line
O0002196,M000888,2025-03-20,C010,P06,leaf spinach,3.0,crate,18.0,B,2025-03-20,True,synthetic order line
O0002197,M000883,2025-03-20,C004,P06,spin,22.0,kg,22.0,A,2025-03-20,False,synthetic order line
O0002198,M000888,2025-03-20,C010,P07,carrot,6.0,kg,6.0,B,2025-03-20,True,synthetic order line
O0002199,M000883,2025-03-20,C004,P07,car,1.0,crate,16.0,A,2025-03-20,True,synthetic order line
O0002200,M000885,2025-03-20,C006,P07,carrot,33.0,kg,33.0,B,2025-03-20,True,synthetic order line
O0002201,M000889,2025-03-20,C011,P07,car,4.0,box,32.0,B,2025-03-20,False,synthetic order line
O0002202,M000883,2025-03-20,C004,P08,broc,2.0,crate,20.0,A,2025-03-20,False,synthetic order line
O0002203,M000881,2025-03-20,C002,P08,brocc,10.0,kg,10.0,B,2025-03-20,False,synthetic order line
O0002204,M000888,2025-03-20,C010,P08,broc,1.0,crate,10.0,A,2025-03-20,False,synthetic order line
O0002205,M000889,2025-03-20,C011,P08,brocc,1.0,crate,10.0,A,2025-03-20,False,synthetic order line
O0002206,M000897,2025-03-21,C009,P01,toms,1.0,crate,10.0,B,2025-03-21,False,synthetic order line
O0002207,M000900,2025-03-21,C012,P01,toms,13.0,kg,13.0,B,2025-03-21,True,synthetic order line
O0002208,M000893,2025-03-21,C003,P01,tomato,11.0,kg,11.0,A,2025-03-21,True,synthetic order line
O0002209,M000896,2025-03-21,C008,P01,tomato,9.0,kg,9.0,A,2025-03-21,False,synthetic order line
O0002210,M000899,2025-03-21,C011,P01,toms,34.0,kg,34.0,A,2025-03-21,False,synthetic order line
O0002211,M000893,2025-03-21,C003,P02,lett,8.0,kg,8.0,B,2025-03-21,True,synthetic order line
O0002212,M000897,2025-03-21,C009,P02,lettuces,3.0,kg,3.0,A,2025-03-21,True,synthetic order line
O0002213,M000896,2025-03-21,C008,P02,lettuces,51.0,kg,51.0,A,2025-03-21,False,synthetic order line
O0002214,M000891,2025-03-21,C001,P03,cuke,3.0,kg,3.0,A,2025-03-21,False,synthetic order line
