allocation_date,condition,order_line_id,message_id,supply_id,customer_id,product_id,supply_grade,requested_grade,delivery_date,objective_unit_score,allocated_quantity_kg,exact_grade
2025-03-25,P1_proposed_dss,O0002341,M000935,S0005077,C002,P08,B,B,2025-03-25,11.540000000000001,10.0,1
2025-03-25,P1_proposed_dss,O0002341,M000935,S0005078,C002,P08,B,B,2025-03-25,12.260010000000001,3.0,1
2025-03-25,P1_proposed_dss,O0002341,M000935,S0005079,C002,P08,B,B,2025-03-25,13.46002,4.0,1
2025-03-25,P1_proposed_dss,O0002341,M000935,S0005080,C002,P08,B,B,2025-03-25,15.140030000000001,1.0,1
2025-03-26,B0_manual,O0002345,M000945,S0005090,C002,P02,B,B,2025-03-26,,9.0,1
2025-03-26,B0_manual,O0002345,M000945,S0005091,C002,P02,B,B,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002355,M000945,S0005105,C002,P05,A,A,2025-03-26,,5.0,1
2025-03-26,B0_manual,O0002355,M000945,S0005106,C002,P05,A,A,2025-03-26,,6.0,1
2025-03-26,B0_manual,O0002355,M000945,S0005107,C002,P05,A,A,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002366,M000945,S0005125,C002,P07,B,B,2025-03-26,,22.0,1
2025-03-26,B0_manual,O0002366,M000945,S0005126,C002,P07,B,B,2025-03-26,,13.0,1
2025-03-26,B0_manual,O0002366,M000945,S0005127,C002,P07,B,B,2025-03-26,,12.0,1
2025-03-26,B0_manual,O0002366,M000945,S0005128,C002,P07,B,B,2025-03-26,,2.0,1
2025-03-26,B0_manual,O0002366,M000945,S0005129,C002,P07,B,B,2025-03-26,,2.0,1
2025-03-26,B0_manual,O0002366,M000945,S0005130,C002,P07,B,B,2025-03-26,,2.0,1
2025-03-26,B0_manual,O0002344,M000946,S0005084,C003,P01,B,B,2025-03-26,,17.0,1
2025-03-26,B0_manual,O0002344,M000946,S0005085,C003,P01,B,B,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002348,M000946,S0005092,C003,P03,A,A,2025-03-26,,13.0,1
2025-03-26,B0_manual,O0002348,M000946,S0005093,C003,P03,A,A,2025-03-26,,33.0,1
2025-03-26,B0_manual,O0002348,M000946,S0005094,C003,P03,A,A,2025-03-26,,8.0,1
2025-03-26,B0_manual,O0002348,M000946,S0005095,C003,P03,A,A,2025-03-26,,2.0,1
2025-03-26,B0_manual,O0002357,M000946,S0005107,C003,P05,A,A,2025-03-26,,6.0,1
2025-03-26,B0_manual,O0002357,M000946,S0005108,C003,P05,A,A,2025-03-26,,13.0,1
2025-03-26,B0_manual,O0002363,M000946,S0005117,C003,P06,B,B,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002368,M000946,S0005136,C003,P08,B,B,2025-03-26,,4.0,1
2025-03-26,B0_manual,O0002368,M000946,S0005137,C003,P08,B,B,2025-03-26,,4.0,1
2025-03-26,B0_manual,O0002368,M000946,S0005138,C003,P08,B,B,2025-03-26,,1.0,1
2025-03-26,B0_manual,O0002368,M000946,S0005139,C003,P08,B,B,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002368,M000946,S0005140,C003,P08,B,B,2025-03-26,,2.0,1
2025-03-26,B0_manual,O0002358,M000947,S0005109,C004,P05,B,B,2025-03-26,,5.0,1
2025-03-26,B0_manual,O0002358,M000947,S0005110,C004,P05,B,B,2025-03-26,,4.0,1
2025-03-26,B0_manual,O0002354,M000948,S0005099,C005,P04,A,A,2025-03-26,,12.0,1
2025-03-26,B0_manual,O0002354,M000948,S0005100,C005,P04,A,A,2025-03-26,,12.0,1
2025-03-26,B0_manual,O0002354,M000948,S0005101,C005,P04,A,A,2025-03-26,,4.0,1
2025-03-26,B0_manual,O0002359,M000948,S0005114,C005,P06,A,A,2025-03-26,,8.0,1
2025-03-26,B0_manual,O0002361,M000949,S0005117,C006,P06,B,B,2025-03-26,,1.0,1
2025-03-26,B0_manual,O0002361,M000949,S0005118,C006,P06,B,B,2025-03-26,,7.0,1
2025-03-26,B0_manual,O0002361,M000949,S0005114,C006,P06,A,B,2025-03-26,,5.0,0
2025-03-26,B0_manual,O0002361,M000949,S0005115,C006,P06,A,B,2025-03-26,,2.0,0
2025-03-26,B0_manual,O0002350,M000950,S0005101,C007,P04,A,A,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002362,M000950,S0005115,C007,P06,A,A,2025-03-26,,3.0,1
2025-03-26,B0_manual,O0002346,M000951,S0005087,C008,P02,A,A,2025-03-26,,23.0,1
2025-03-26,B0_manual,O0002346,M000951,S0005088,C008,P02,A,A,2025-03-26,,8.0,1
2025-03-26,B0_manual,O0002353,M000952,S0005102,C009,P04,B,B,2025-03-26,,12.0,1
2025-03-26,B0_manual,O0002364,M000952,S0005119,C009,P07,A,B,2025-03-26,,14.0,0
2025-03-26,B0_manual,O0002364,M000952,S0005120,C009,P07,A,B,2025-03-26,,12.0,0
2025-03-26,B0_manual,O0002364,M000952,S0005121,C009,P07,A,B,2025-03-26,,9.0,0
2025-03-26,B0_manual,O0002343,M000953,S0005081,C010,P01,A,A,2025-03-26,,13.0,1
2025-03-26,B0_manual,O0002343,M000953,S0005082,C010,P01,A,A,2025-03-26,,13.0,1
2025-03-26,B0_manual,O0002343,M000953,S0005083,C010,P01,A,A,2025-03-26,,5.0,1
2025-03-26,B0_manual,O0002367,M000953,S0005131,C010,P08,A,B,2025-03-26,,11.0,0
2025-03-26,B0_manual,O0002367,M000953,S0005132,C010,P08,A,B,2025-03-26,,7.0,0
2025-03-26,B0_manual,O0002367,M000953,S0005133,C010,P08,A,B,2025-03-26,,2.0,0
2025-03-26,B0_manual,O0002360,M000954,S0005115,C011,P06,A,A,2025-03-26,,4.0,1
2025-03-26,B0_manual,O0002360,M000954,S0005116,C011,P06,A,A,2025-03-26,,1.0,1
2025-03-26,B1_optimization_only,O0002343,M000953,S0005081,C010,P01,A,A,2025-03-26,9.466666666666667,13.0,1
2025-03-26,B1_optimization_only,O0002343,M000953,S0005082,C010,P01,A,A,2025-03-26,11.466676666666666,13.0,1
2025-03-26,B1_optimization_only,O0002343,M000953,S0005083,C010,P01,A,A,2025-03-26,26.80002,5.0,1
2025-03-26,B1_optimization_only,O0002344,M000946,S0005084,C003,P01,B,B,2025-03-26,10.466666666666667,6.0,1
2025-03-26,B1_optimization_only,O0002344,M000946,S0005085,C003,P01,B,B,2025-03-26,12.466676666666666,9.0,1
2025-03-26,B1_optimization_only,O0002344,M000946,S0005086,C003,P01,B,B,2025-03-26,27.80002,5.0,1
2025-03-26,B1_optimization_only,O0002345,M000945,S0005087,C002,P02,A,B,2025-03-26,9.766666666666666,3.0,0
2025-03-26,B1_optimization_only,O0002346,M000951,S0005087,C008,P02,A,A,2025-03-26,7.666666666666667,20.0,1
2025-03-26,B1_optimization_only,O0002345,M000945,S0005088,C002,P02,A,B,2025-03-26,11.766676666666665,14.0,0
2025-03-26,B1_optimization_only,O0002345,M000945,S0005089,C002,P02,A,B,2025-03-26,27.10002,3.0,0
2025-03-26,B1_optimization_only,O0002345,M000945,S0005090,C002,P02,B,B,2025-03-26,10.866666666666665,9.0,1
2025-03-26,B1_optimization_only,O0002345,M000945,S0005091,C002,P02,B,B,2025-03-26,12.866676666666665,3.0,1
2025-03-26,B1_optimization_only,O0002348,M000946,S0005092,C003,P03,A,A,2025-03-26,9.075,13.0,1
2025-03-26,B1_optimization_only,O0002348,M000946,S0005093,C003,P03,A,A,2025-03-26,10.200009999999999,33.0,1
2025-03-26,B1_optimization_only,O0002348,M000946,S0005094,C003,P03,A,A,2025-03-26,12.075019999999999,8.0,1
2025-03-26,B1_optimization_only,O0002348,M000946,S0005095,C003,P03,A,A,2025-03-26,26.700029999999998,2.0,1
2025-03-26,B1_optimization_only,O0002352,M000953,S0005099,C010,P04,A,A,2025-03-26,13.066666666666665,12.0,1
2025-03-26,B1_optimization_only,O0002352,M000953,S0005100,C010,P04,A,A,2025-03-26,15.066676666666664,12.0,1
2025-03-26,B1_optimization_only,O0002352,M000953,S0005101,C010,P04,A,A,2025-03-26,30.400019999999998,7.0,1
2025-03-26,B1_optimization_only,O0002353,M000952,S0005103,C009,P04,B,B,2025-03-26,15.266676666666665,7.0,1
2025-03-26,B1_optimization_only,O0002353,M000952,S0005104,C009,P04,B,B,2025-03-26,30.60002,5.0,1
2025-03-26,B1_optimization_only,O0002357,M000946,S0005105,C003,P05,A,A,2025-03-26,10.94,5.0,1
2025-03-26,B1_optimization_only,O0002357,M000946,S0005106,C003,P05,A,A,2025-03-26,11.66001,6.0,1
2025-03-26,B1_optimization_only,O0002355,M000945,S0005107,C002,P05,A,A,2025-03-26,13.860019999999999,1.0,1
2025-03-26,B1_optimization_only,O0002357,M000946,S0005107,C003,P05,A,A,2025-03-26,12.860019999999999,8.0,1
2025-03-26,B1_optimization_only,O0002355,M000945,S0005108,C002,P05,A,A,2025-03-26,15.54003,13.0,1
2025-03-26,B1_optimization_only,O0002358,M000947,S0005111,C004,P05,B,B,2025-03-26,12.46002,1.0,1
2025-03-26,B1_optimization_only,O0002358,M000947,S0005112,C004,P05,B,B,2025-03-26,14.140030000000001,6.0,1
2025-03-26,B1_optimization_only,O0002358,M000947,S0005113,C004,P05,B,B,2025-03-26,28.30004,2.0,1
2025-03-26,B1_optimization_only,O0002360,M000954,S0005114,C011,P06,A,A,2025-03-26,7.666666666666667,5.0,1
2025-03-26,B1_optimization_only,O0002361,M000949,S0005114,C006,P06,A,B,2025-03-26,7.766666666666667,7.0,0
2025-03-26,B1_optimization_only,O0002362,M000950,S0005114,C007,P06,A,A,2025-03-26,8.266666666666666,1.0,1
2025-03-26,B1_optimization_only,O0002359,M000948,S0005115,C005,P06,A,A,2025-03-26,11.066676666666666,7.0,1
2025-03-26,B1_optimization_only,O0002362,M000950,S0005115,C007,P06,A,A,2025-03-26,10.266676666666665,2.0,1
2025-03-26,B1_optimization_only,O0002359,M000948,S0005116,C005,P06,A,A,2025-03-26,26.400019999999998,1.0,1
2025-03-26,B1_optimization_only,O0002361,M000949,S0005117,C006,P06,B,B,2025-03-26,8.866666666666665,4.0,1
2025-03-26,B1_optimization_only,O0002361,M000949,S0005118,C006,P06,B,B,2025-03-26,10.866676666666665,4.0,1
2025-03-26,B1_optimization_only,O0002363,M000946,S0005118,C003,P06,B,B,2025-03-26,12.266676666666665,3.0,1
2025-03-26,B1_optimization_only,O0002364,M000952,S0005119,C009,P07,A,B,2025-03-26,6.622448979591836,14.0,0
2025-03-26,B1_optimization_only,O0002364,M000952,S0005120,C009,P07,A,B,2025-03-26,6.989805918367346,11.0,0
2025-03-26,B1_optimization_only,O0002366,M000945,S0005120,C002,P07,A,B,2025-03-26,8.789805918367348,1.0,0
2025-03-26,B1_optimization_only,O0002366,M000945,S0005121,C002,P07,A,B,2025-03-26,9.40206081632653,15.0,0
2025-03-26,B1_optimization_only,O0002366,M000945,S0005122,C002,P07,A,B,2025-03-26,10.25921367346939,5.0,0
2025-03-26,B1_optimization_only,O0002366,M000945,S0005123,C002,P07,A,B,2025-03-26,11.36126448979592,5.0,0
2025-03-26,B1_optimization_only,O0002366,M000945,S0005124,C002,P07,A,B,2025-03-26,26.300060000000002,7.0,0
2025-03-26,B1_optimization_only,O0002365,M000947,S0005125,C004,P07,B,B,2025-03-26,8.122448979591837,22.0,1
2025-03-26,B1_optimization_only,O0002365,M000947,S0005126,C004,P07,B,B,2025-03-26,8.489805918367347,8.0,1
2025-03-26,B1_optimization_only,O0002366,M000945,S0005126,C002,P07,B,B,2025-03-26,9.889805918367347,5.0,1
2025-03-26,B1_optimization_only,O0002366,M000945,S0005127,C002,P07,B,B,2025-03-26,10.50206081632653,12.0,1
2025-03-26,B1_optimization_only,O0002366,M000945,S0005128,C002,P07,B,B,2025-03-26,11.35921367346939,2.0,1
2025-03-26,B1_optimization_only,O0002366,M000945,S0005129,C002,P07,B,B,2025-03-26,12.46126448979592,2.0,1
2025-03-26,B1_optimization_only,O0002366,M000945,S0005130,C002,P07,B,B,2025-03-26,13.808213265306122,2.0,1
2025-03-26,B1_optimization_only,O0002367,M000953,S0005131,C010,P08,A,B,2025-03-26,8.440000000000001,4.0,0
2025-03-26,B1_optimization_only,O0002367,M000953,S0005132,C010,P08,A,B,2025-03-26,9.160010000000002,7.0,0
2025-03-26,B1_optimization_only,O0002367,M000953,S0005133,C010,P08,A,B,2025-03-26,10.36002,6.0,0
2025-03-26,B1_optimization_only,O0002367,M000953,S0005134,C010,P08,A,B,2025-03-26,12.040030000000003,2.0,0
2025-03-26,B1_optimization_only,O0002367,M000953,S0005135,C010,P08,A,B,2025-03-26,26.20004,1.0,0
2025-03-26,B1_optimization_only,O0002368,M000946,S0005136,C003,P08,B,B,2025-03-26,10.540000000000001,4.0,1
2025-03-26,B1_optimization_only,O0002368,M000946,S0005137,C003,P08,B,B,2025-03-26,11.260010000000001,4.0,1
2025-03-26,B1_optimization_only,O0002368,M000946,S0005138,C003,P08,B,B,2025-03-26,12.46002,1.0,1
2025-03-26,B1_optimization_only,O0002368,M000946,S0005139,C003,P08,B,B,2025-03-26,14.140030000000001,3.0,1
2025-03-26,B1_optimization_only,O0002368,M000946,S0005140,C003,P08,B,B,2025-03-26,28.30004,2.0,1
2025-03-26,P1_proposed_dss,O0002343,M000953,S0005081,C010,P01,A,A,2025-03-26,9.466666666666667,11.0,1
2025-03-26,P1_proposed_dss,O0002344,M000946,S0005081,C003,P01,A,A,2025-03-26,10.466666666666667,2.0,1
2025-03-26,P1_proposed_dss,O0002344,M000946,S0005082,C003,P01,A,A,2025-03-26,12.466676666666666,13.0,1
2025-03-26,P1_proposed_dss,O0002344,M000946,S0005083,C003,P01,A,A,2025-03-26,27.80002,5.0,1
2025-03-26,P1_proposed_dss,O0002346,M000951,S0005087,C008,P02,A,A,2025-03-26,7.666666666666667,14.0,1
2025-03-26,P1_proposed_dss,O0002346,M000951,S0005088,C008,P02,A,A,2025-03-26,9.666676666666666,14.0,1
2025-03-26,P1_proposed_dss,O0002346,M000951,S0005089,C008,P02,A,A,2025-03-26,25.00002,3.0,1
2025-03-26,P1_proposed_dss,O0002345,M000945,S0005090,C002,P02,B,B,2025-03-26,10.866666666666665,9.0,1
2025-03-26,P1_proposed_dss,O0002345,M000945,S0005091,C002,P02,B,B,2025-03-26,12.866676666666665,3.0,1
2025-03-26,P1_proposed_dss,O0002348,M000946,S0005092,C003,P03,A,A,2025-03-26,9.075,13.0,1
2025-03-26,P1_proposed_dss,O0002348,M000946,S0005093,C003,P03,A,A,2025-03-26,10.200009999999999,33.0,1
2025-03-26,P1_proposed_dss,O0002348,M000946,S0005094,C003,P03,A,A,2025-03-26,12.075019999999999,8.0,1
2025-03-26,P1_proposed_dss,O0002348,M000946,S0005095,C003,P03,A,A,2025-03-26,26.700029999999998,2.0,1
2025-03-26,P1_proposed_dss,O0002352,M000953,S0005099,C010,P04,A,A,2025-03-26,13.066666666666665,12.0,1
2025-03-26,P1_proposed_dss,O0002352,M000953,S0005100,C010,P04,A,A,2025-03-26,15.066676666666664,12.0,1
2025-03-26,P1_proposed_dss,O0002352,M000953,S0005101,C010,P04,A,A,2025-03-26,30.400019999999998,7.0,1
2025-03-26,P1_proposed_dss,O0002353,M000952,S0005103,C009,P04,B,B,2025-03-26,15.266676666666665,7.0,1
2025-03-26,P1_proposed_dss,O0002353,M000952,S0005104,C009,P04,B,B,2025-03-26,30.60002,5.0,1
2025-03-26,P1_proposed_dss,O0002357,M000946,S0005105,C003,P05,A,A,2025-03-26,10.94,5.0,1
2025-03-26,P1_proposed_dss,O0002357,M000946,S0005106,C003,P05,A,A,2025-03-26,11.66001,6.0,1
2025-03-26,P1_proposed_dss,O0002355,M000945,S0005107,C002,P05,A,A,2025-03-26,13.860019999999999,1.0,1
2025-03-26,P1_proposed_dss,O0002357,M000946,S0005107,C003,P05,A,A,2025-03-26,12.860019999999999,8.0,1
2025-03-26,P1_proposed_dss,O0002355,M000945,S0005108,C002,P05,A,A,2025-03-26,15.54003,13.0,1
2025-03-26,P1_proposed_dss,O0002358,M000947,S0005111,C004,P05,B,B,2025-03-26,12.46002,1.0,1
2025-03-26,P1_proposed_dss,O0002358,M000947,S0005112,C004,P05,B,B,2025-03-26,14.140030000000001,6.0,1
2025-03-26,P1_proposed_dss,O0002358,M000947,S0005113,C004,P05,B,B,2025-03-26,28.30004,2.0,1
2025-03-26,P1_proposed_dss,O0002360,M000954,S0005114,C011,P06,A,A,2025-03-26,7.666666666666667,5.0,1
2025-03-26,P1_proposed_dss,O0002361,M000949,S0005114,C006,P06,A,B,2025-03-26,7.766666666666667,7.0,0
2025-03-26,P1_proposed_dss,O0002362,M000950,S0005114,C007,P06,A,A,2025-03-26,8.266666666666666,1.0,1
2025-03-26,P1_proposed_dss,O0002359,M000948,S0005115,C005,P06,A,A,2025-03-26,11.066676666666666,7.0,1
2025-03-26,P1_proposed_dss,O0002362,M000950,S0005115,C007,P06,A,A,2025-03-26,10.266676666666665,2.0,1
2025-03-26,P1_proposed_dss,O0002359,M000948,S0005116,C005,P06,A,A,2025-03-26,26.400019999999998,1.0,1
2025-03-26,P1_proposed_dss,O0002361,M000949,S0005117,C006,P06,B,B,2025-03-26,8.866666666666665,4.0,1
2025-03-26,P1_proposed_dss,O0002361,M000949,S0005118,C006,P06,B,B,2025-03-26,10.866676666666665,4.0,1
2025-03-26,P1_proposed_dss,O0002363,M000946,S0005118,C003,P06,B,B,2025-03-26,12.266676666666665,3.0,1
2025-03-26,P1_proposed_dss,O0002364,M000952,S0005119,C009,P07,A,B,2025-03-26,6.622448979591836,14.0,0
2025-03-26,P1_proposed_dss,O0002364,M000952,S0005120,C009,P07,A,B,2025-03-26,6.989805918367346,11.0,0
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005120,C002,P07,A,B,2025-03-26,8.789805918367348,1.0,0
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005121,C002,P07,A,B,2025-03-26,9.40206081632653,15.0,0
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005122,C002,P07,A,B,2025-03-26,10.25921367346939,5.0,0
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005123,C002,P07,A,B,2025-03-26,11.36126448979592,5.0,0
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005124,C002,P07,A,B,2025-03-26,26.300060000000002,7.0,0
2025-03-26,P1_proposed_dss,O0002365,M000947,S0005125,C004,P07,B,B,2025-03-26,8.122448979591837,22.0,1
2025-03-26,P1_proposed_dss,O0002365,M000947,S0005126,C004,P07,B,B,2025-03-26,8.489805918367347,8.0,1
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005126,C002,P07,B,B,2025-03-26,9.889805918367347,5.0,1
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005127,C002,P07,B,B,2025-03-26,10.50206081632653,12.0,1
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005128,C002,P07,B,B,2025-03-26,11.35921367346939,2.0,1
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005129,C002,P07,B,B,2025-03-26,12.46126448979592,2.0,1
2025-03-26,P1_proposed_dss,O0002366,M000945,S0005130,C002,P07,B,B,2025-03-26,13.808213265306122,2.0,1
2025-03-26,P1_proposed_dss,O0002367,M000953,S0005131,C010,P08,A,B,2025-03-26,8.440000000000001,4.0,0
2025-03-26,P1_proposed_dss,O0002367,M000953,S0005132,C010,P08,A,B,2025-03-26,9.160010000000002,7.0,0
2025-03-26,P1_proposed_dss,O0002367,M000953,S0005133,C010,P08,A,B,2025-03-26,10.36002,6.0,0
2025-03-26,P1_proposed_dss,O0002367,M000953,S0005134,C010,P08,A,B,2025-03-26,12.040030000000003,2.0,0
2025-03-26,P1_proposed_dss,O0002367,M000953,S0005135,C010,P08,A,B,2025-03-26,26.20004,1.0,0
2025-03-26,P1_proposed_dss,O0002368,M000946,S0005136,C003,P08,B,B,2025-03-26,10.540000000000001,4.0,1
2025-03-26,P1_proposed_dss,O0002368,M000946,S0005137,C003,P08,B,B,2025-03-26,11.260010000000001,4.0,1
2025-03-26,P1_proposed_dss,O0002368,M000946,S0005138,C003,P08,B,B,2025-03-26,12.46002,1.0,1
2025-03-26,P1_proposed_dss,O0002368,M000946,S0005139,C003,P08,B,B,2025-03-26,14.140030000000001,3.0,1
2025-03-26,P1_proposed_dss,O0002368,M000946,S0005140,C003,P08,B,B,2025-03-26,28.30004,2.0,1
2025-03-27,B0_manual,O0002386,M000956,S0005176,C001,P06,A,A,2025-03-27,,24.0,1
2025-03-27,B0_manual,O0002386,M000956,S0005177,C001,P06,A,A,2025-03-27,,15.0,1
2025-03-27,B0_manual,O0002386,M000956,S0005178,C001,P06,A,A,2025-03-27,,4.0,1
2025-03-27,B0_manual,O0002376,M000957,S0005153,C002,P03,A,A,2025-03-27,,9.0,1
2025-03-27,B0_manual,O0002384,M000957,S0005167,C002,P05,A,A,2025-03-27,,11.0,1
2025-03-27,B0_manual,O0002384,M000957,S0005168,C002,P05,A,A,2025-03-27,,10.0,1
2025-03-27,B0_manual,O0002384,M000957,S0005169,C002,P05,A,A,2025-03-27,,15.0,1
2025-03-27,B0_manual,O0002384,M000957,S0005170,C002,P05,A,A,2025-03-27,,10.0,1
2025-03-27,B0_manual,O0002388,M000957,S0005188,C002,P07,B,B,2025-03-27,,4.0,1
2025-03-27,B0_manual,O0002388,M000957,S0005189,C002,P07,B,B,2025-03-27,,1.0,1
2025-03-27,B0_manual,O0002388,M000957,S0005190,C002,P07,B,B,2025-03-27,,2.0,1
2025-03-27,B0_manual,O0002388,M000957,S0005191,C002,P07,B,B,2025-03-27,,5.0,1
2025-03-27,B0_manual,O0002388,M000957,S0005192,C002,P07,B,B,2025-03-27,,3.0,1
2025-03-27,B0_manual,O0002388,M000957,S0005181,C002,P07,A,B,2025-03-27,,21.0,0
2025-03-27,B0_manual,O0002388,M000957,S0005182,C002,P07,A,B,2025-03-27,,11.0,0
2025-03-27,B0_manual,O0002371,M000958,S0005147,C003,P02,A,A,2025-03-27,,6.0,1
2025-03-27,B0_manual,O0002375,M000958,S0005153,C003,P03,A,A,2025-03-27,,12.0,1
2025-03-27,B0_manual,O0002374,M000959,S0005153,C005,P03,A,A,2025-03-27,,14.0,1
2025-03-27,B0_manual,O0002374,M000959,S0005154,C005,P03,A,A,2025-03-27,,15.0,1
2025-03-27,B0_manual,O0002374,M000959,S0005155,C005,P03,A,A,2025-03-27,,7.0,1
2025-03-27,B0_manual,O0002374,M000959,S0005156,C005,P03,A,A,2025-03-27,,2.0,1
2025-03-27,B0_manual,O0002370,M000960,S0005141,C006,P01,A,A,2025-03-27,,24.0,1
2025-03-27,B0_manual,O0002370,M000960,S0005142,C006,P01,A,A,2025-03-27,,15.0,1
2025-03-27,B0_manual,O0002370,M000960,S0005143,C006,P01,A,A,2025-03-27,,1.0,1
2025-03-27,B0_manual,O0002383,M000960,S0005170,C006,P05,A,A,2025-03-27,,7.0,1
2025-03-27,B0_manual,O0002391,M000960,S0005197,C006,P08,B,B,2025-03-27,,7.0,1
2025-03-27,B0_manual,O0002391,M000960,S0005198,C006,P08,B,B,2025-03-27,,8.0,1
2025-03-27,B0_manual,O0002391,M000960,S0005199,C006,P08,B,B,2025-03-27,,5.0,1
2025-03-27,B0_manual,O0002391,M000960,S0005200,C006,P08,B,B,2025-03-27,,2.0,1
2025-03-27,B0_manual,O0002391,M000960,S0005201,C006,P08,B,B,2025-03-27,,1.0,1
2025-03-27,B0_manual,O0002391,M000960,S0005193,C006,P08,A,B,2025-03-27,,2.0,0
2025-03-27,B0_manual,O0002382,M000961,S0005170,C008,P05,A,A,2025-03-27,,11.0,1
2025-03-27,B0_manual,O0002377,M000962,S0005161,C009,P04,A,A,2025-03-27,,26.0,1
2025-03-27,B0_manual,O0002377,M000962,S0005162,C009,P04,A,A,2025-03-27,,3.0,1
2025-03-27,B0_manual,O0002377,M000962,S0005163,C009,P04,A,A,2025-03-27,,1.0,1
2025-03-27,B0_manual,O0002389,M000962,S0005182,C009,P07,A,A,2025-03-27,,4.0,1
2025-03-27,B0_manual,O0002389,M000962,S0005183,C009,P07,A,A,2025-03-27,,13.0,1
2025-03-27,B0_manual,O0002389,M000962,S0005184,C009,P07,A,A,2025-03-27,,8.0,1
2025-03-27,B0_manual,O0002389,M000962,S0005185,C009,P07,A,A,2025-03-27,,12.0,1
2025-03-27,B0_manual,O0002389,M000962,S0005186,C009,P07,A,A,2025-03-27,,16.0,1
2025-03-27,B0_manual,O0002389,M000962,S0005187,C009,P07,A,A,2025-03-27,,3.0,1
2025-03-27,B0_manual,O0002373,M000963,S0005157,C010,P03,B,B,2025-03-27,,28.0,1
2025-03-27,B0_manual,O0002373,M000963,S0005158,C010,P03,B,B,2025-03-27,,13.0,1
2025-03-27,B0_manual,O0002378,M000963,S0005163,C010,P04,A,A,2025-03-27,,4.0,1
2025-03-27,B0_manual,O0002372,M000964,S0005147,C011,P02,A,A,2025-03-27,,16.0,1
2025-03-27,B0_manual,O0002372,M000964,S0005148,C011,P02,A,A,2025-03-27,,15.0,1
2025-03-27,B0_manual,O0002372,M000964,S0005149,C011,P02,A,A,2025-03-27,,2.0,1
2025-03-27,B0_manual,O0002379,M000964,S0005163,C011,P04,A,A,2025-03-27,,2.0,1
2025-03-27,B0_manual,O0002369,M000965,S0005143,C012,P01,A,A,2025-03-27,,2.0,1
2025-03-27,B0_manual,O0002380,M000965,S0005164,C012,P04,B,B,2025-03-27,,6.0,1
2025-03-27,B0_manual,O0002380,M000965,S0005165,C012,P04,B,B,2025-03-27,,7.0,1
2025-03-27,B0_manual,O0002392,M000965,S0005193,C012,P08,A,A,2025-03-27,,4.0,1
2025-03-27,B1_optimization_only,O0002369,M000965,S0005141,C012,P01,A,A,2025-03-27,7.666666666666667,2.0,1
2025-03-27,B1_optimization_only,O0002370,M000960,S0005141,C006,P01,A,A,2025-03-27,9.066666666666666,22.0,1
2025-03-27,B1_optimization_only,O0002370,M000960,S0005142,C006,P01,A,A,2025-03-27,11.066676666666666,15.0,1
2025-03-27,B1_optimization_only,O0002370,M000960,S0005143,C006,P01,A,A,2025-03-27,26.400019999999998,3.0,1
2025-03-27,B1_optimization_only,O0002372,M000964,S0005147,C011,P02,A,A,2025-03-27,7.266666666666667,22.0,1
2025-03-27,B1_optimization_only,O0002371,M000958,S0005148,C003,P02,A,A,2025-03-27,11.866676666666665,4.0,1
2025-03-27,B1_optimization_only,O0002372,M000964,S0005148,C011,P02,A,A,2025-03-27,9.266676666666665,11.0,1
2025-03-27,B1_optimization_only,O0002371,M000958,S0005149,C003,P02,A,A,2025-03-27,27.20002,2.0,1
2025-03-27,B1_optimization_only,O0002374,M000959,S0005153,C005,P03,A,A,2025-03-27,7.875,35.0,1
2025-03-27,B1_optimization_only,O0002374,M000959,S0005154,C005,P03,A,A,2025-03-27,9.00001,3.0,1
2025-03-27,B1_optimization_only,O0002375,M000958,S0005154,C003,P03,A,A,2025-03-27,10.200009999999999,12.0,1
2025-03-27,B1_optimization_only,O0002376,M000957,S0005155,C002,P03,A,A,2025-03-27,13.075019999999999,7.0,1
2025-03-27,B1_optimization_only,O0002376,M000957,S0005156,C002,P03,A,A,2025-03-27,27.700029999999998,2.0,1
2025-03-27,B1_optimization_only,O0002373,M000963,S0005158,C010,P03,B,B,2025-03-27,9.200009999999999,21.0,1
2025-03-27,B1_optimization_only,O0002373,M000963,S0005159,C010,P03,B,B,2025-03-27,11.075019999999999,14.0,1
2025-03-27,B1_optimization_only,O0002373,M000963,S0005160,C010,P03,B,B,2025-03-27,25.700029999999998,6.0,1
2025-03-27,B1_optimization_only,O0002377,M000962,S0005161,C009,P04,A,A,2025-03-27,13.266666666666666,20.0,1
